ID,Major Category,Middle Category,Sub Category,Specification,Unit,Region,Date,Price,Detail Spec,Created At,Updated At
3469005,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경75㎜, 외경89㎜, 두께5.2(최소)㎜, 중량8,808g/본",본,부산,2022-02-01,35310,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469006,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경75㎜, 외경89㎜, 두께5.2(최소)㎜, 중량8,808g/본",본,대구,2022-02-01,36000,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3480152,급배수,배관재(Ⅱ),일반용폴리에틸렌파이프,"일반용PE하수관-무공관 -  규격450㎜, 외경457.2㎜, 두께17.6㎜, 중량23.211㎏/m",m,전국,2024-09-01,90890,가①격,2025-11-21T20:52:27.891346+00:00,2025-11-21T20:52:27.891346+00:00
3469007,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경75㎜, 외경89㎜, 두께5.2(최소)㎜, 중량8,808g/본",본,대전,2022-02-01,36340,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469008,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경75㎜, 외경89㎜, 두께5.2(최소)㎜, 중량8,808g/본",본,광주,2022-02-01,36690,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469009,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경75㎜, 외경89㎜, 두께5.2(최소)㎜, 중량8,808g/본",본,강원,2022-02-01,33940,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469010,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경75㎜, 외경89㎜, 두께5.2(최소)㎜, 중량8,808g/본",본,제주,2022-02-01,37370,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469011,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경75㎜, 외경89㎜, 두께5.2(최소)㎜, 중량8,808g/본",본,서울,2022-03-01,34290,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469012,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경75㎜, 외경89㎜, 두께5.2(최소)㎜, 중량8,808g/본",본,인천,2022-03-01,34290,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469013,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경75㎜, 외경89㎜, 두께5.2(최소)㎜, 중량8,808g/본",본,부산,2022-03-01,35310,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469014,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경75㎜, 외경89㎜, 두께5.2(최소)㎜, 중량8,808g/본",본,대구,2022-03-01,36000,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469015,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경75㎜, 외경89㎜, 두께5.2(최소)㎜, 중량8,808g/본",본,대전,2022-03-01,36340,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469016,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경75㎜, 외경89㎜, 두께5.2(최소)㎜, 중량8,808g/본",본,광주,2022-03-01,36690,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469017,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경75㎜, 외경89㎜, 두께5.2(최소)㎜, 중량8,808g/본",본,강원,2022-03-01,33940,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469018,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경75㎜, 외경89㎜, 두께5.2(최소)㎜, 중량8,808g/본",본,제주,2022-03-01,37370,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469019,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경75㎜, 외경89㎜, 두께5.2(최소)㎜, 중량8,808g/본",본,서울,2022-04-01,34290,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469020,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경75㎜, 외경89㎜, 두께5.2(최소)㎜, 중량8,808g/본",본,인천,2022-04-01,34290,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469021,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경75㎜, 외경89㎜, 두께5.2(최소)㎜, 중량8,808g/본",본,부산,2022-04-01,35310,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469022,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경75㎜, 외경89㎜, 두께5.2(최소)㎜, 중량8,808g/본",본,대구,2022-04-01,36000,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469023,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경75㎜, 외경89㎜, 두께5.2(최소)㎜, 중량8,808g/본",본,대전,2022-04-01,36340,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469024,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경75㎜, 외경89㎜, 두께5.2(최소)㎜, 중량8,808g/본",본,광주,2022-04-01,36690,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469025,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경75㎜, 외경89㎜, 두께5.2(최소)㎜, 중량8,808g/본",본,강원,2022-04-01,33940,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469026,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경75㎜, 외경89㎜, 두께5.2(최소)㎜, 중량8,808g/본",본,제주,2022-04-01,37370,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469027,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경75㎜, 외경89㎜, 두께5.2(최소)㎜, 중량8,808g/본",본,서울,2022-05-01,34290,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469028,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경75㎜, 외경89㎜, 두께5.2(최소)㎜, 중량8,808g/본",본,인천,2022-05-01,34290,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469029,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경75㎜, 외경89㎜, 두께5.2(최소)㎜, 중량8,808g/본",본,부산,2022-05-01,35310,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469030,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경75㎜, 외경89㎜, 두께5.2(최소)㎜, 중량8,808g/본",본,대구,2022-05-01,36000,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469031,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경75㎜, 외경89㎜, 두께5.2(최소)㎜, 중량8,808g/본",본,대전,2022-05-01,36340,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469032,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경75㎜, 외경89㎜, 두께5.2(최소)㎜, 중량8,808g/본",본,광주,2022-05-01,36690,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469033,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경75㎜, 외경89㎜, 두께5.2(최소)㎜, 중량8,808g/본",본,강원,2022-05-01,33940,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3480153,급배수,배관재(Ⅱ),일반용폴리에틸렌파이프,"일반용PE하수관-무공관 -  규격450㎜, 외경457.2㎜, 두께17.6㎜, 중량23.211㎏/m",m,전국,2024-10-01,90890,가①격,2025-11-21T20:52:27.891346+00:00,2025-11-21T20:52:27.891346+00:00
3469034,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경75㎜, 외경89㎜, 두께5.2(최소)㎜, 중량8,808g/본",본,제주,2022-05-01,37370,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469035,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경75㎜, 외경89㎜, 두께5.2(최소)㎜, 중량8,808g/본",본,서울,2022-06-01,34290,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469036,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경75㎜, 외경89㎜, 두께5.2(최소)㎜, 중량8,808g/본",본,인천,2022-06-01,34290,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469037,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경75㎜, 외경89㎜, 두께5.2(최소)㎜, 중량8,808g/본",본,부산,2022-06-01,35310,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469038,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경75㎜, 외경89㎜, 두께5.2(최소)㎜, 중량8,808g/본",본,대구,2022-06-01,36000,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469039,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경75㎜, 외경89㎜, 두께5.2(최소)㎜, 중량8,808g/본",본,대전,2022-06-01,36340,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469040,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경75㎜, 외경89㎜, 두께5.2(최소)㎜, 중량8,808g/본",본,광주,2022-06-01,36690,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469041,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경75㎜, 외경89㎜, 두께5.2(최소)㎜, 중량8,808g/본",본,강원,2022-06-01,33940,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469042,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경75㎜, 외경89㎜, 두께5.2(최소)㎜, 중량8,808g/본",본,제주,2022-06-01,37370,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469043,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경75㎜, 외경89㎜, 두께5.2(최소)㎜, 중량8,808g/본",본,서울,2022-07-01,34290,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469044,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경75㎜, 외경89㎜, 두께5.2(최소)㎜, 중량8,808g/본",본,인천,2022-07-01,34290,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469045,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경75㎜, 외경89㎜, 두께5.2(최소)㎜, 중량8,808g/본",본,부산,2022-07-01,35310,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469046,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경75㎜, 외경89㎜, 두께5.2(최소)㎜, 중량8,808g/본",본,대구,2022-07-01,36000,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469047,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경75㎜, 외경89㎜, 두께5.2(최소)㎜, 중량8,808g/본",본,대전,2022-07-01,36340,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469048,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경75㎜, 외경89㎜, 두께5.2(최소)㎜, 중량8,808g/본",본,광주,2022-07-01,36690,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469049,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경75㎜, 외경89㎜, 두께5.2(최소)㎜, 중량8,808g/본",본,강원,2022-07-01,33940,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469050,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경75㎜, 외경89㎜, 두께5.2(최소)㎜, 중량8,808g/본",본,제주,2022-07-01,37370,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469051,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경75㎜, 외경89㎜, 두께5.2(최소)㎜, 중량8,808g/본",본,서울,2022-08-01,34290,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469052,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경75㎜, 외경89㎜, 두께5.2(최소)㎜, 중량8,808g/본",본,인천,2022-08-01,34290,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469053,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경75㎜, 외경89㎜, 두께5.2(최소)㎜, 중량8,808g/본",본,부산,2022-08-01,35310,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469054,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경75㎜, 외경89㎜, 두께5.2(최소)㎜, 중량8,808g/본",본,대구,2022-08-01,36000,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469055,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경75㎜, 외경89㎜, 두께5.2(최소)㎜, 중량8,808g/본",본,대전,2022-08-01,36340,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469056,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경75㎜, 외경89㎜, 두께5.2(최소)㎜, 중량8,808g/본",본,광주,2022-08-01,36690,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469057,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경75㎜, 외경89㎜, 두께5.2(최소)㎜, 중량8,808g/본",본,강원,2022-08-01,33940,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469058,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경75㎜, 외경89㎜, 두께5.2(최소)㎜, 중량8,808g/본",본,제주,2022-08-01,37370,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469059,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경75㎜, 외경89㎜, 두께5.2(최소)㎜, 중량8,808g/본",본,서울,2022-09-01,29960,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469060,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경75㎜, 외경89㎜, 두께5.2(최소)㎜, 중량8,808g/본",본,인천,2022-09-01,29950,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3480154,급배수,배관재(Ⅱ),일반용폴리에틸렌파이프,"일반용PE하수관-무공관 -  규격450㎜, 외경457.2㎜, 두께17.6㎜, 중량23.211㎏/m",m,전국,2024-11-01,90890,가①격,2025-11-21T20:52:27.891346+00:00,2025-11-21T20:52:27.891346+00:00
3469061,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경75㎜, 외경89㎜, 두께5.2(최소)㎜, 중량8,808g/본",본,부산,2022-09-01,30850,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469062,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경75㎜, 외경89㎜, 두께5.2(최소)㎜, 중량8,808g/본",본,대구,2022-09-01,31450,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469063,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경75㎜, 외경89㎜, 두께5.2(최소)㎜, 중량8,808g/본",본,대전,2022-09-01,31750,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469064,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경75㎜, 외경89㎜, 두께5.2(최소)㎜, 중량8,808g/본",본,광주,2022-09-01,32050,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469065,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경75㎜, 외경89㎜, 두께5.2(최소)㎜, 중량8,808g/본",본,강원,2022-09-01,29660,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469066,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경75㎜, 외경89㎜, 두께5.2(최소)㎜, 중량8,808g/본",본,제주,2022-09-01,32650,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
3469067,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경75㎜, 외경89㎜, 두께5.2(최소)㎜, 중량8,808g/본",본,서울,2022-10-01,29960,,2025-11-21T20:52:17.285467+00:00,2025-11-21T20:52:17.285467+00:00
